file,line,column,function,value,context,interpretation
python/ecsp_cuda/solver.py,887,62,_limited_update,1e-07,"limited |= (updated - raw_updated).abs() > (1.0e-12 + 1.0e-7 * torch.maximum(updated.abs(), torch.maximum(raw_updated.abs(), torch.full_like(updated, lower))))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,919,31,_update_species,1,"mask = alive.view(-1, 1, 1)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,935,27,_update_blocking,1,"mask = alive.view(-1, 1, 1) & zone",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,938,144,_update_blocking,1.0,"form = float(cfg[""pass_form""]) * (jt / max(float(cfg[""pass_jref""]), 1.0e-30)).clamp_min(0.0).pow(float(cfg[""pass_jexp""])) * gate * (1.0 - s[""pass""])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,945,58,_update_blocking,1.0,"form = float(cfg[""gas_cov_form""]) * source * (1.0 - s[""coverage""])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,977,43,_simulate_batch,1,"h = float(cfg[""domain""]) / max(n - 1, 1)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,1030,29,_simulate_batch,1,time_s = (step + 1) * dt,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,1032,22,_simulate_batch,0,if step > 0 and step % solve_every == 0:,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,1032,50,_simulate_batch,0,if step > 0 and step % solve_every == 0:,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,1047,44,_simulate_batch,1,"mask3 = valid_step.view(-1, 1, 1)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,1047,47,_simulate_batch,1,"mask3 = valid_step.view(-1, 1, 1)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,1071,74,_simulate_batch,1e-12,"ox = torch.minimum(s[""cp""], s[""cm""]) / max(float(cfg[""lp0""]), 1.0e-12)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,1072,78,_simulate_batch,20.0,"gate = self._sigmoid((s[""T""] - float(cfg[""chem_activation_T""])) / 20.0)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,1081,38,_simulate_batch,0.0,"chem = chem_raw.clamp(0.0, float(cfg[""chem_max_rate""]))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,1088,25,_simulate_batch,1.0,"leq = 1.0 / (1.0 + torch.exp(-(s[""T""] - float(cfg[""effective_softening_T""])) / float(cfg[""transition_width""])))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,1089,84,_simulate_batch,1e-30,"liquid_rate = (leq - s[""liquid""]) / max(float(cfg[""phase_relax_time""]), 1.0e-30)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,1090,118,_simulate_batch,1e-30,"chemgas = float(cfg[""density""]) * float(cfg[""gas_yield_mass""]) * chem / max(float(cfg[""gas_molar_mass""]), 1.0e-30)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,1107,32,_simulate_batch,1,"mask3 = alive.view(-1, 1, 1)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,1112,84,_simulate_batch,0.0,"s[""liquid""] = torch.where(mask3, (s[""liquid""] + dt * liquid_rate).clamp(0.0, 1.0), s[""liquid""])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,1112,89,_simulate_batch,1.0,"s[""liquid""] = torch.where(mask3, (s[""liquid""] + dt * liquid_rate).clamp(0.0, 1.0), s[""liquid""])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,1113,75,_simulate_batch,0.0,"s[""alpha""] = torch.where(mask3, (s[""alpha""] + dt * chem).clamp(0.0, 1.0), s[""alpha""])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,1113,80,_simulate_batch,1.0,"s[""alpha""] = torch.where(mask3, (s[""alpha""] + dt * chem).clamp(0.0, 1.0), s[""alpha""])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,1114,53,_simulate_batch,0.0,"s[""gas""] = torch.where(mask3, rawG.clamp(0.0, float(cfg[""gas_max""])), s[""gas""])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,1189,52,_simulate_batch,0.0,"""finalNonlinearRobinGaugeOffset_V"": 0.0,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,1198,48,_simulate_batch,1.0,"""propellantDomainAreaFraction"": 1.0,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,169,32,_harmonic,0.0,"return torch.where((a > 0.0) & (b > 0.0) & (denom > 0.0), 2.0 * a * b / denom, torch.zeros_like(denom))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,169,44,_harmonic,0.0,"return torch.where((a > 0.0) & (b > 0.0) & (denom > 0.0), 2.0 * a * b / denom, torch.zeros_like(denom))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,169,66,_harmonic,2.0,"return torch.where((a > 0.0) & (b > 0.0) & (denom > 0.0), 2.0 * a * b / denom, torch.zeros_like(denom))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,204,43,_init_state,2.0,available = (voltage - cathode_v - 2.0 * drop).clamp_min(0.1),원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,223,53,_transport_fields,1e-12,"wa = (s[""water""] / max(float(cfg[""water0""]), 1.0e-12)).clamp(0.0, 1.0)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,229,51,_transport_fields,1.0,"pa = torch.exp(-float(cfg[""Ea_Dp""]) / R * (1.0 / T - 1.0 / Tref))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,229,61,_transport_fields,1.0,"pa = torch.exp(-float(cfg[""Ea_Dp""]) / R * (1.0 / T - 1.0 / Tref))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,230,51,_transport_fields,1.0,"ma = torch.exp(-float(cfg[""Ea_Dm""]) / R * (1.0 / T - 1.0 / Tref))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,230,61,_transport_fields,1.0,"ma = torch.exp(-float(cfg[""Ea_Dm""]) / R * (1.0 / T - 1.0 / Tref))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,232,65,_transport_fields,1e-30,"fast = ((s[""liquid""] - threshold) / max(1.0 - threshold, 1.0e-30)).clamp(0.0, 1.0)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,243,51,_transport_fields,0.0,"zplus * zplus * Dp * s[""cp""].clamp_min(0.0)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,244,55,_transport_fields,0.0,"+ zminus * zminus * Dm * s[""cm""].clamp_min(0.0)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,263,62,_diffusion_rhs,1,"dp = self._harmonic(t[""Dp""][:, :, :-1], t[""Dp""][:, :, 1:])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,264,62,_diffusion_rhs,1,"dm = self._harmonic(t[""Dm""][:, :, :-1], t[""Dm""][:, :, 1:])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,269,59,_diffusion_rhs,1,"dp = self._harmonic(t[""Dp""][:, :-1, :], t[""Dp""][:, 1:, :])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,270,59,_diffusion_rhs,1,"dm = self._harmonic(t[""Dm""][:, :-1, :], t[""Dm""][:, 1:, :])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,291,18,_build_system,1,"ce[:, 1:-1, 1:-2] = self._harmonic(sig[:, 1:-1, 1:-2], sig[:, 1:-1, 2:-1])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,291,24,_build_system,1,"ce[:, 1:-1, 1:-2] = self._harmonic(sig[:, 1:-1, 1:-2], sig[:, 1:-1, 2:-1])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,292,18,_build_system,1,"cw[:, 1:-1, 2:-1] = self._harmonic(sig[:, 1:-1, 2:-1], sig[:, 1:-1, 1:-2])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,292,24,_build_system,2,"cw[:, 1:-1, 2:-1] = self._harmonic(sig[:, 1:-1, 2:-1], sig[:, 1:-1, 1:-2])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,293,18,_build_system,1,"cn[:, 1:-2, 1:-1] = self._harmonic(sig[:, 1:-2, 1:-1], sig[:, 2:-1, 1:-1])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,293,24,_build_system,1,"cn[:, 1:-2, 1:-1] = self._harmonic(sig[:, 1:-2, 1:-1], sig[:, 2:-1, 1:-1])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,294,18,_build_system,2,"cs[:, 2:-1, 1:-1] = self._harmonic(sig[:, 2:-1, 1:-1], sig[:, 1:-2, 1:-1])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,294,24,_build_system,1,"cs[:, 2:-1, 1:-1] = self._harmonic(sig[:, 2:-1, 1:-1], sig[:, 1:-2, 1:-1])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,308,21,_build_system,1,"active[:, 1:-1, 1:-1] = True",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,308,27,_build_system,1,"active[:, 1:-1, 1:-1] = True",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,310,35,_build_system,0.0,"(diag[:, 1:-1, 1:-1] > 0.0)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,312,20,_build_system,2,").all(dim=(-2, -1))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,312,24,_build_system,1,").all(dim=(-2, -1))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,322,30,_apply_A,1,"center = A[""diag""][:, 1:-1, 1:-1] * x[:, 1:-1, 1:-1]",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,322,36,_apply_A,1,"center = A[""diag""][:, 1:-1, 1:-1] * x[:, 1:-1, 1:-1]",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,322,49,_apply_A,1,"center = A[""diag""][:, 1:-1, 1:-1] * x[:, 1:-1, 1:-1]",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,322,55,_apply_A,1,"center = A[""diag""][:, 1:-1, 1:-1] * x[:, 1:-1, 1:-1]",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,327,16,_apply_A,1,"y[:, 1:-1, 1:-1] = center",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,327,22,_apply_A,1,"y[:, 1:-1, 1:-1] = center",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,371,43,_solve_pcg,0.0,"rn = self._dot(r, r).clamp_min(0.0).sqrt()",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,375,53,_solve_pcg,0,it % self.pcg_host_check_interval == 0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,381,46,_solve_pcg,0.0,"pnorm = self._dot(p, p).clamp_min(0.0).sqrt()",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,382,49,_solve_pcg,0.0,"apnorm = self._dot(Ap, Ap).clamp_min(0.0).sqrt()",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,387,25,_solve_pcg,0.0,| (rz <= 0.0),원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,396,69,_solve_pcg,1e-300,"z_new = torch.where(A[""active""], r / A[""diag""].clamp_min(1.0e-300), torch.zeros_like(r))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,398,65,_solve_pcg,0.0,bad2 = active_case & (~torch.isfinite(rz2) | (rz2 <= 0.0)),원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,401,63,_solve_pcg,1e-300,"beta = torch.where(active_case, rz2 / rz.clamp_min(1.0e-300), torch.zeros_like(rz2))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,403,37,_solve_pcg,1,"active_case.view(-1, 1, 1) & A[""active""],",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,403,40,_solve_pcg,1,"active_case.view(-1, 1, 1) & A[""active""],",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,428,47,_activity_gamma,1.0,"lg = -float(cfg[""activity_A""]) * sq / (1.0 + float(cfg[""activity_B""]) * sq).clamp_min(1.0e-12)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,458,14,_channel_eval,1.0,"kr = (1.0 - channel[""alpha""]) * channel[""n""] * float(cfg[""F""]) / (float(cfg[""R""]) * T)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,474,70,_channel_eval,1e-30,"km = diffusivity / max(float(cfg[""diffusion_layer""]), 1.0e-30)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,490,63,_cell_context,1e-30,"water_factor = (s[""water""] / max(float(cfg[""water0""]), 1.0e-30)).clamp(0.0, 1.0)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,492,58,_cell_context,1e-30,"salt_factor = (salt_conc / max(float(cfg[""lp0""]), 1.0e-30)).clamp(0.0, 1.0)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,497,19,_cell_context,1.0,"active = ((1.0 - s[""pass""]) * (1.0 - s[""coverage""])).clamp(float(cfg[""min_active_area""]), 1.0)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,497,39,_cell_context,1.0,"active = ((1.0 - s[""pass""]) * (1.0 - s[""coverage""])).clamp(float(cfg[""min_active_area""]), 1.0)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,535,105,_solve_faces,1e-30,"torch.full_like(t[""sig""], float(cfg[""sigma_min""]) / max(float(cfg[""contact_normal_length""]), 1.0e-30)),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,565,60,_solve_faces,0,it % self.local_face_host_check_interval == 0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,569,50,_solve_faces,0.0,"lo = torch.where(active & (residual < 0.0), gap, lo)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,570,51,_solve_faces,0.0,"hi = torch.where(active & (residual >= 0.0), gap, hi)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,582,50,_solve_faces,0.0,"lo = torch.where(valid & (residual2 < 0.0), gap, lo)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,583,51,_solve_faces,0.0,"hi = torch.where(valid & (residual2 >= 0.0), gap, hi)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,670,49,_finish_reaction,2,"totalW = (b[""jwa""] + b[""jwc""]).sum(dim=(-2, -1))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,670,53,_finish_reaction,1,"totalW = (b[""jwa""] + b[""jwc""]).sum(dim=(-2, -1))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,671,49,_finish_reaction,2,"totalL = (b[""jla""] + b[""jlc""]).sum(dim=(-2, -1))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,671,53,_finish_reaction,1,"totalL = (b[""jla""] + b[""jlc""]).sum(dim=(-2, -1))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,714,62,_solve_electrochem,1,iteration % self.robin_host_check_interval == 1,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,740,33,_solve_electrochem,1,"successful.view(-1, 1, 1),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,750,36,_solve_electrochem,1,if value.ndim > 1:,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,758,41,_solve_electrochem,1e-12,"torch.full_like(current, 1.0e-12),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,797,97,_solve_electrochem,1e-300,"""balanceCombined"": (boundary[""rawA""] - boundary[""rawC""]).abs() / threshold.clamp_min(1.0e-300),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,806,20,_gradient,1,"gx[:, :, 1:-1] = (field[:, :, 2:] - field[:, :, :-2]) / (2.0 * h)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,807,35,_gradient,1,"gx[:, :, 0] = (field[:, :, 1] - field[:, :, 0]) / h",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,807,52,_gradient,0,"gx[:, :, 0] = (field[:, :, 1] - field[:, :, 0]) / h",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cuda/solver.py,809,17,_gradient,1,"gy[:, 1:-1, :] = (field[:, 2:, :] - field[:, :-2, :]) / (2.0 * h)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
